Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Stephen Cook,44656,lbw b Boult,3,29,34,0,0,10.34,0
Dean Elgar,230852,c †Watling b Wagner,140,299,410,24,0,46.82,0
Hashim Amla,43906, b Wagner,1,28,36,0,0,3.57,0
Jean-Paul Duminy,44932,c Taylor b Wagner,1,2,3,0,0,50.0,0
Faf du Plessis (c),44828,c Boult b Neesham,52,118,153,7,0,44.07,0
Temba Bavuma,372116,c †Watling b Boult,64,164,227,10,0,39.02,0
Quinton de Kock †,379143,c Wagner b Patel,10,26,30,1,0,38.46,0
Vernon Philander,46945, b Boult,21,35,54,4,0,60.0,0
Keshav Maharaj,267724,c Neesham b Boult,5,9,13,1,0,55.56,0
Kagiso Rabada,550215, b Patel,4,25,20,0,0,16.0,0
Morne Morkel,46538,not out ,0,1,3,0,0,0.0,0
Tom Latham,388802,c †de Kock b Philander,10,19,24,2,0,52.63,1
Jeet Raval,277914,c Elgar b Maharaj,52,102,141,6,0,50.98,1
Kane Williamson (c),277906,c †de Kock b Rabada,130,241,380,18,0,53.94,1
Ross Taylor,38699,not out ,15,27,52,0,1,55.56,1
Henry Nicholls,539511,c Amla b Maharaj,12,26,34,2,0,46.15,1
Jeetan Patel,38141,c du Plessis b Philander,16,27,36,3,0,59.26,1
James Neesham,355269,c †de Kock b Morkel,7,30,37,0,0,23.33,1
BJ Watling †,38924, b Maharaj,50,128,182,8,0,39.06,1
Mitchell Santner,502714,c Maharaj b Morkel,4,42,59,1,0,9.52,1
Neil Wagner,233713,c Duminy b Maharaj,32,32,44,5,2,100.0,1
Trent Boult,277912, b Maharaj,2,15,25,0,0,13.33,1
Stephen Cook,44656,c †Watling b Boult,0,4,2,0,0,0.0,2
Dean Elgar,230852,c Williamson b Patel,89,249,362,9,0,35.74,2
Hashim Amla,43906,c sub (TG Southee) b Wagner,24,68,86,5,0,35.29,2
Jean-Paul Duminy,44932,lbw b Wagner,39,91,119,5,0,42.86,2
Faf du Plessis (c),44828,not out ,56,155,218,10,0,36.13,2
Temba Bavuma,372116, b Santner,6,23,35,1,0,26.09,2
Quinton de Kock †,379143, b Patel,4,10,11,1,0,40.0,2
Vernon Philander,46945,not out ,1,12,17,0,0,8.33,2
