Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Niroshan Dickwella †,429754, b Hasan Ali,18,26,2,0,69.23,0
Upul Tharanga (c),50747,c Fakhar Zaman b Shadab Khan,61,80,5,0,76.25,0
Dinesh Chandimal,300628,lbw b Shadab Khan,19,49,1,0,38.78,0
Chamara Kapugedera,209457,c & b Hasan Ali,18,30,2,0,60.0,0
Lahiru Thirimanne,301236,c †Sarfraz Ahmed b Mohammad Hafeez,28,45,0,0,62.22,0
Milinda Siriwardana,222354,c Fakhar Zaman b Junaid Khan,2,4,0,0,50.0,0
Jeffrey Vandersay,370040,c †Sarfraz Ahmed b Hasan Ali,0,4,0,0,0.0,0
Thisara Perera,233514,run out (Rumman Raees/†Sarfraz Ahmed),38,37,5,0,102.7,0
Akila Dananjaya,574178,c †Sarfraz Ahmed b Hasan Ali,1,2,0,0,50.0,0
Dushmantha Chameera,552152,c †Sarfraz Ahmed b Hasan Ali,10,12,1,0,83.33,0
Lahiru Gamage,268845,not out ,0,1,0,0,0.0,0
Imam-ul-Haq,568276,c †Dickwella b Perera,100,125,5,2,80.0,1
Fakhar Zaman,512191,st †Dickwella b Vandersay,29,40,2,1,72.5,1
Babar Azam,348144, b Gamage,30,39,1,0,76.92,1
Mohammad Hafeez,41434,not out ,34,51,4,0,66.67,1
Shoaib Malik,42657,not out ,0,0,0,0,,1
