Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Alastair Cook,11728,c Kohli b Pandya,17,55,92,3,0,30.91,0
Keaton Jennings,440780,lbw b Bumrah,0,4,10,0,0,0.0,0
Joe Root (c),303669,lbw b Sharma,4,14,26,0,0,28.57,0
Jonny Bairstow,297433,c †Pant b Bumrah,6,16,33,0,0,37.5,0
Ben Stokes,311158,lbw b Mohammed Shami,23,79,102,3,0,29.11,0
Jos Buttler †,308967,c Kohli b Mohammed Shami,21,24,41,3,0,87.5,0
Moeen Ali,8917,c Bumrah b Ashwin,40,85,141,2,2,47.06,0
Sam Curran,662973, b Ashwin,78,136,188,8,1,57.35,0
Adil Rashid,244497,lbw b Sharma,6,14,23,0,0,42.86,0
Stuart Broad,10617,lbw b Bumrah,17,31,51,1,0,54.84,0
James Anderson,8608,not out ,0,4,14,0,0,0.0,0
Shikhar Dhawan,28235,c †Buttler b Broad,23,53,85,3,0,43.4,1
KL Rahul,422108,lbw b Broad,19,24,35,2,0,79.17,1
Cheteshwar Pujara,32540,not out ,132,257,355,16,0,51.36,1
Virat Kohli (c),253802,c Cook b Curran,46,71,100,6,0,64.79,1
Ajinkya Rahane,277916,lbw b Stokes,11,14,29,1,0,78.57,1
Rishabh Pant †,931581,lbw b Ali,0,29,47,0,0,0.0,1
Hardik Pandya,625371,c Root b Ali,4,5,10,1,0,80.0,1
Ravichandran Ashwin,26421, b Ali,1,7,10,0,0,14.29,1
Mohammed Shami,481896, b Ali,0,1,2,0,0,0.0,1
Ishant Sharma,236779,c Cook b Ali,14,27,40,2,0,51.85,1
Jasprit Bumrah,625383,c Cook b Broad,6,24,70,0,0,25.0,1
Alastair Cook,11728,c Rahul b Bumrah,12,39,49,1,0,30.77,2
Keaton Jennings,440780,lbw b Mohammed Shami,36,87,138,6,0,41.38,2
Moeen Ali,8917,c Rahul b Sharma,9,15,19,2,0,60.0,2
Joe Root (c),303669,run out (Mohammed Shami),48,88,140,6,0,54.55,2
Jonny Bairstow,297433, b Mohammed Shami,0,1,2,0,0,0.0,2
Ben Stokes,311158,c Rahane b Ashwin,30,110,157,2,0,27.27,2
Jos Buttler †,308967,lbw b Sharma,69,122,164,7,0,56.56,2
Sam Curran,662973,run out (Sharma/†Pant),46,83,128,6,0,55.42,2
Adil Rashid,244497,c †Pant b Mohammed Shami,11,22,33,2,0,50.0,2
Stuart Broad,10617,c †Pant b Mohammed Shami,0,1,1,0,0,0.0,2
James Anderson,8608,not out ,1,9,19,0,0,11.11,2
Shikhar Dhawan,28235,c Stokes b Anderson,17,29,42,3,0,58.62,3
KL Rahul,422108, b Broad,0,7,13,0,0,0.0,3
Cheteshwar Pujara,32540,lbw b Anderson,5,14,19,0,0,35.71,3
Virat Kohli (c),253802,c Cook b Ali,58,130,170,4,0,44.62,3
Ajinkya Rahane,277916,lbw b Ali,51,159,207,1,0,32.08,3
Hardik Pandya,625371,c Root b Stokes,0,7,13,0,0,0.0,3
Rishabh Pant †,931581,c Cook b Ali,18,12,21,2,1,150.0,3
Ravichandran Ashwin,26421,lbw b Curran,25,36,55,2,1,69.44,3
Ishant Sharma,236779,lbw b Stokes,0,5,6,0,0,0.0,3
Mohammed Shami,481896,c Anderson b Ali,8,11,11,1,0,72.73,3
Jasprit Bumrah,625383,not out ,0,8,28,0,0,0.0,3
