Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kamran Akmal,41028, b Badree,0,5,0,0,0.0,0
Ahmed Shehzad,259410,c Brathwaite b Narine,14,15,1,0,93.33,0
Babar Azam,348144,c †Walton b Brathwaite,27,28,4,0,96.43,0
Shoaib Malik,42657,c Pollard b Brathwaite,28,20,3,1,140.0,0
Fakhar Zaman,512191,c Holder b Badree,5,8,0,0,62.5,0
Sarfaraz Ahmed (c)†,227760,c Samuels b Narine,12,17,1,0,70.59,0
Imad Wasim,227758,c Brathwaite b Williams,4,4,1,0,100.0,0
Sohail Tanvir,43265,lbw b Narine,4,2,1,0,200.0,0
Shadab Khan,922943,run out (Brathwaite),13,10,1,0,130.0,0
Wahab Riaz,43590,c Holder b Brathwaite,24,10,1,2,240.0,0
Hasan Ali,681305,not out ,0,1,0,0,0.0,0
Evin Lewis,431901,run out (Imad Wasim),3,6,0,0,50.0,1
Chadwick Walton †,315586, b Shadab Khan,21,25,2,0,84.0,1
Marlon Samuels,52983,c †Sarfraz Ahmed b Shadab Khan,44,35,5,2,125.71,1
Lendl Simmons,53116,lbw b Hasan Ali,1,2,0,0,50.0,1
Kieron Pollard,230559,st †Sarfraz Ahmed b Shadab Khan,3,4,0,0,75.0,1
Rovman Powell,820351, b Shadab Khan,0,1,0,0,0.0,1
Carlos Brathwaite (c),457249, b Wahab Riaz,15,23,1,0,65.22,1
Jason Holder,391485,not out ,26,17,2,1,152.94,1
Sunil Narine,230558,run out (Hasan Ali),9,7,2,0,128.57,1
Samuel Badree,51433,not out ,0,0,0,0,,1
