Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Fakhar Zaman,512191,c †Mohammad Rizwan b Sikandar Raza,26,28,2,0,92.86,0
Sohail Akhtar,532424,c Babar Azam b Umer Khan,39,25,3,2,156.0,0
Anton Devcich,36948,c Bopara b Mohammad Amir,28,30,2,0,93.33,0
AB de Villiers,44936,c Bopara b Umer Khan,3,5,0,0,60.0,0
Mohammad Hafeez (c),41434,run out (Sikandar Raza),14,11,0,1,127.27,0
Brendan Taylor †,55814,run out (Imad Wasim),13,11,0,1,118.18,0
Hardus Viljoen,375126,not out ,8,7,1,0,114.29,0
Yasir Shah,43685,not out ,2,3,0,0,66.67,0
Liam Livingstone,403902, b Shaheen Shah Afridi,11,9,1,0,122.22,1
Babar Azam,348144, b Viljoen,28,38,2,0,73.68,1
Mohammad Rizwan †,323389, b Haris Rauf,34,33,1,1,103.03,1
Colin Ingram,45705, b Shaheen Shah Afridi,16,14,1,0,114.29,1
Ravi Bopara,10582,c Fakhar Zaman b Haris Rauf,1,5,0,0,20.0,1
Imad Wasim (c),227758,c Yasir Shah b Haris Rauf,17,10,1,1,170.0,1
Sikandar Raza,299572,c Devcich b Rahat Ali,5,6,1,0,83.33,1
Sohail Khan,317252, b Haris Rauf,0,1,0,0,0.0,1
Mohammad Amir,290948,c de Villiers b Rahat Ali,1,2,0,0,50.0,1
Umer Khan,1072473,not out ,0,0,0,0,,1
Usman Shinwari,697279,c Viljoen b Rahat Ali,0,1,0,0,0.0,1
