Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Praveen Kumar,30732,4,0,37,0,9.25,8,6,0,0,0,0
Dhawal Kulkarni,277955,3,0,25,0,8.33,4,3,0,1,0,0
Ravindra Jadeja,234675,4,0,37,0,9.25,7,0,3,2,0,0
Shivil Kaushik,917213,3,0,32,0,10.66,5,2,2,0,1,0
James Faulkner,270484,2,0,22,0,11.00,0,1,1,0,0,0
Dwayne Bravo,51439,4,0,40,1,10.00,4,3,1,1,0,0
Albie Morkel,46248,2,0,30,0,15.00,4,4,1,2,0,1
Ashok Dinda,227712,4,0,40,2,10.00,8,5,0,3,0,1
Thisara Perera,233514,4,0,41,2,10.25,5,6,0,1,0,1
Ravichandran Ashwin,26421,4,0,37,0,9.25,4,5,0,1,0,1
Rajat Bhatia,26907,3,0,26,1,8.66,3,1,1,0,0,1
Murugan Ashwin,528067,3,0,22,0,7.33,6,1,1,0,0,1
