Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,7,0,33,0,4.71,24,3,0,1,0,0
Jasprit Bumrah,625383,8.3,0,39,1,4.58,31,5,0,2,0,0
Yuzvendra Chahal,430246,8,1,31,1,3.87,30,0,2,1,0,0
Kuldeep Yadav,559235,10,0,45,3,4.50,33,2,1,0,0,0
Ravindra Jadeja,234675,6,0,31,0,5.16,22,5,0,0,0,0
Kedar Jadhav,290716,9,0,41,2,4.55,28,2,1,1,0,0
Mehidy Hasan Miraz,629063,4,0,27,0,6.75,11,4,0,0,0,1
Mustafizur Rahman,330902,10,0,38,2,3.80,40,3,1,0,0,1
Nazmul Islam,446810,10,0,56,1,5.60,27,4,2,0,0,1
Mashrafe Mortaza,56007,10,0,35,1,3.50,35,1,0,2,0,1
Rubel Hossain,300619,10,2,26,2,2.60,46,0,2,1,0,1
Mahmudullah,56025,6,0,33,1,5.50,16,1,1,2,0,1
