Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Mitchell Starc,311592,12,3,37,2,3.08,0,2,0
Peter Siddle,7898,10,3,39,0,3.90,0,1,0
Mitchell Marsh,272450,7,2,21,1,3.00,0,1,0
Nathan Lyon,272279,27,5,78,4,2.88,0,0,0
Jon Holland,230368,13,3,45,0,3.46,0,0,0
Marnus Labuschagne,787987,12,2,45,3,3.75,0,0,0
Mohammad Abbas,389666,12.4,4,33,5,2.60,0,0,1
Mir Hamza,556684,9,2,27,0,3.00,0,0,1
Yasir Shah,43685,19,3,59,1,3.10,0,0,1
Bilal Asif,498875,10,3,23,3,2.29,0,0,1
Mitchell Starc,311592,7,0,32,1,4.57,0,1,2
Peter Siddle,7898,23,4,68,0,2.95,0,0,2
Nathan Lyon,272279,43,8,135,4,3.13,0,0,2
Jon Holland,230368,16,3,46,0,2.87,0,0,2
Marnus Labuschagne,787987,16,1,74,2,4.62,0,0,2
Mitchell Marsh,272450,13,3,39,1,3.00,0,1,2
Travis Head,530011,2,0,4,0,2.00,0,0,2
Mohammad Abbas,389666,17,2,62,5,3.64,0,0,3
Mir Hamza,556684,6,0,40,1,6.66,0,0,3
Yasir Shah,43685,21.4,5,45,3,2.07,0,0,3
Bilal Asif,498875,5,2,12,0,2.40,0,0,3
