Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Praveen Kumar,30732,4,1,19,2,4.75,14,2,0,0,0,0
Dhawal Kulkarni,277955,4,0,30,1,7.50,10,4,0,1,0,0
Dwayne Smith,53118,2,0,14,1,7.00,6,2,0,1,0,0
Dwayne Bravo,51439,4,0,39,0,9.75,8,0,4,1,0,0
Shivil Kaushik,917213,1,0,14,0,14.00,0,1,1,0,0,0
Ravindra Jadeja,234675,3,0,25,0,8.33,3,3,0,0,0,0
Pravin Tambe,587152,2,0,15,0,7.50,4,2,0,0,0,0
Andre Russell,276298,3,0,21,1,7.00,11,3,0,1,0,1
Morne Morkel,46538,4,0,38,0,9.50,8,4,2,0,0,1
Shakib Al Hasan,56143,3,0,38,1,12.66,6,5,2,0,0,1
Piyush Chawla,32966,4,0,30,1,7.50,11,2,2,0,0,1
Brad Hogg,5681,2,0,19,1,9.50,5,4,0,0,0,1
Umesh Yadav,376116,2,0,18,0,9.00,3,1,1,0,0,1
