Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Praveen Kumar,30732,3,0,18,0,6.00,11,3,0,1,0,0
Dhawal Kulkarni,277955,4,1,19,2,4.75,16,2,1,0,0,0
Shadab Jakati,29655,3,0,13,1,4.33,12,0,1,1,0,0
James Faulkner,270484,4,0,40,1,10.00,6,3,1,2,2,0
Pravin Tambe,587152,2,0,12,2,6.00,6,0,1,0,0,0
Dwayne Bravo,51439,4,0,39,1,9.75,6,3,1,1,0,0
Tim Southee,232364,4,0,31,0,7.75,11,4,1,0,0,1
Jasprit Bumrah,625383,4,0,32,2,8.00,8,3,0,1,1,1
Mitchell McClenaghan,319439,4,0,21,4,5.25,13,3,0,0,0,1
Krunal Pandya,471342,4,0,20,1,5.00,9,1,0,0,0,1
Hardik Pandya,625371,2,0,16,0,8.00,6,1,1,2,0,1
Harbhajan Singh,29264,2,0,20,0,10.00,4,2,1,0,0,1
