Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mashrafe Mortaza,56007,10,0,49,1,4.90,28,3,1,0,0,0
Mustafizur Rahman,330902,10,0,35,1,3.50,38,2,1,0,0,0
Mohammad Saifuddin,629070,10,1,45,3,4.50,31,3,0,0,0,0
Mehidy Hasan Miraz,629063,7,0,45,1,6.42,16,4,1,1,0,0
Nazmul Islam,446810,10,0,43,0,4.30,35,4,1,0,0,0
Mahmudullah,56025,3,0,21,1,7.00,7,3,0,0,0,0
Kyle Jarvis,332996,9,0,31,0,3.44,36,2,0,2,0,1
Tendai Chatara,425639,7,0,48,0,6.85,19,7,0,1,0,1
Donald Tiripano,392945,5,0,22,0,4.40,15,2,0,0,0,1
Brandon Mavuta,806239,7,0,56,0,8.00,14,5,1,6,0,1
Sean Williams,55870,6,0,43,0,7.16,13,5,0,0,1,1
Sikandar Raza,299572,10,1,43,3,4.30,34,2,1,1,0,1
Cephas Zhuwao,235532,0.1,0,6,0,36.00,0,0,1,0,0,1
