Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ben Dwarshuis,679567,4,0,27,1,6.75,7,2,0,1,0,0
Jackson Bird,215152,4,0,24,2,6.00,9,2,0,0,0,0
Benjamin Manenti,1065115,4,0,21,0,5.25,4,0,0,0,0,0
Tom Curran,550235,4,0,58,1,14.50,2,8,2,0,0,0
Lloyd Pope,1076721,4,0,22,2,5.50,10,2,0,1,0,0
Beau Webster,381329,2,0,17,0,8.50,3,1,1,0,0,1
Kane Richardson,272262,4,0,22,0,5.50,8,0,1,1,0,1
Richard Gleeson,473191,3.5,0,29,0,7.56,6,1,1,0,0,1
Will Sutherland,1076722,2,0,21,0,10.50,2,3,0,0,0,1
Cameron Boyce,326625,4,0,31,2,7.75,5,1,1,0,0,1
Dan Christian,4864,1,0,10,0,10.00,0,1,0,0,0,1
Tom Andrews,605566,3,0,22,2,7.33,4,2,0,0,0,1
