Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Zaheer Khan,30102,4,0,31,1,7.75,10,2,2,1,0,0
Mohammed Shami,481896,4,0,31,0,7.75,11,2,2,1,0,0
Pat Cummins,489889,4,0,21,2,5.25,10,1,0,2,0,0
Amit Mishra,31107,2,0,26,0,13.00,3,2,2,0,0,0
Corey Anderson,277662,4,0,38,0,9.50,3,3,1,2,0,0
Shahbaz Nadeem,31872,2,0,12,1,6.00,4,1,0,1,0,0
Avesh Khan,694211,4,0,23,1,5.75,12,2,1,0,0,1
Yuzvendra Chahal,430246,3,0,24,0,8.00,8,2,1,0,1,1
Harshal Patel,390481,4,0,43,3,10.75,8,7,1,1,0,1
Shane Watson,8180,4,0,16,1,4.00,11,1,0,0,0,1
Travis Head,530011,3,0,30,2,10.00,5,1,2,0,0,1
Pawan Negi,530773,2,0,10,3,5.00,7,0,1,0,0,1
