Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mashrafe Mortaza,56007,9,0,69,0,7.66,21,9,1,1,0,0
Mehidy Hasan Miraz,629063,10,0,59,2,5.90,22,5,1,0,0,0
Rubel Hossain,300619,10,0,75,1,7.50,21,8,1,0,0,0
Shakib Al Hasan,56143,10,0,56,0,5.60,20,2,1,2,0,0
Taskin Ahmed,538506,7,0,66,2,9.42,11,9,0,1,0,0
Mahmudullah,56025,3,0,33,0,11.00,7,3,2,1,0,0
Sabbir Rahman,373538,1,0,8,0,8.00,1,1,0,0,0,0
Kagiso Rabada,550215,8,1,33,1,4.12,31,4,0,2,0,1
Dane Paterson,327947,9,0,44,3,4.88,37,7,0,1,0,1
Wiaan Mulder,698189,8,0,32,1,4.00,28,3,0,1,1,1
Andile Phehlukwayo,540316,4,1,13,1,3.25,14,1,0,0,0,1
Imran Tahir,40618,8.4,1,27,2,3.11,36,3,0,1,0,1
Aiden Markram,600498,3,0,18,2,6.00,11,3,0,0,0,1
