Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jasprit Bumrah,625383,16,4,56,4,3.50,1,2,,,,0
Umesh Yadav,376116,12,2,39,0,3.25,0,1,,,,0
Ravichandran Ashwin,26421,24,7,35,3,1.45,0,0,,,,0
Ravindra Jadeja,234675,5.3,1,15,1,2.72,0,0,,,,0
Mohammed Siraj,940973,15,4,40,2,2.66,0,0,,,,0
Mitchell Starc,311592,26,5,78,3,3.00,0,0,,,,1
Pat Cummins,489889,27,9,80,2,2.96,0,0,,,,1
Josh Hazlewood,288284,23,6,47,1,2.04,1,2,,,,1
Nathan Lyon,272279,27.1,4,72,3,2.65,0,0,,,,1
Cameron Green,1076713,12,1,31,0,2.58,1,0,,,,1
Jasprit Bumrah,625383,27,6,54,2,2.00,0,2,,,,2
Umesh Yadav,376116,3.3,0,5,1,1.42,0,0,,,,2
Mohammed Siraj,940973,21.3,4,37,3,1.72,0,0,,,,2
Ravichandran Ashwin,26421,37.1,6,71,2,1.91,0,0,,,,2
Ravindra Jadeja,234675,14,5,28,2,2.00,0,1,,,,2
Mitchell Starc,311592,4,0,20,1,5.00,0,0,,,,3
Pat Cummins,489889,5,0,22,1,4.40,0,0,,,,3
Josh Hazlewood,288284,3,1,14,0,4.66,0,0,,,,3
Nathan Lyon,272279,2.5,0,5,0,1.76,0,0,,,,3
Marnus Labuschagne,787987,1,0,9,0,9.00,0,0,,,,3
