Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Daniel Sams,826901,4,0,30,1,7.50,8,1,1,1,0,0
Chris Tremain,553800,3,0,30,1,10.00,7,2,2,1,0,0
Nathan McAndrew,785323,4,0,41,3,10.25,8,3,2,1,1,0
Chris Green,787073,3,0,36,0,12.00,1,2,2,0,0,0
Tanveer Sangha,1170471,2,0,17,1,8.50,6,0,2,0,0,0
Ben Cutting,230371,1,0,8,0,8.00,1,1,0,0,0,0
Kane Richardson,272262,2,0,14,0,7.00,4,2,0,0,0,1
Imad Wasim,227758,3,0,34,1,11.33,4,6,0,1,0,1
Mitchell Perry,1088619,2,0,33,1,16.50,2,4,2,0,0,1
Peter Hatzoglou,1191384,3,0,20,0,6.66,4,1,0,1,0,1
Mohammad Nabi,25913,1,0,10,0,10.00,0,1,0,0,0,1
Will Sutherland,1076722,1,0,5,0,5.00,4,1,0,0,0,1
