Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Nabi,25913,3,0,21,1,7.00,5,2,0,0,0,0
Usman Shinwari,697279,4,0,36,0,9.00,4,2,1,0,0,0
Jack Wildermuth,570854,4,0,34,0,8.50,10,1,3,0,0,0
Kane Richardson,272262,4,0,39,2,9.75,9,5,1,0,1,0
Cameron Boyce,326625,4,0,38,1,9.50,4,2,2,0,0,0
Dan Christian,4864,1,0,6,0,6.00,2,0,0,1,0,0
Matthew Short,605575,2,0,23,0,11.50,3,1,2,0,0,1
Michael Neser,376169,3,0,29,0,9.66,6,3,1,0,0,1
Billy Stanlake,533042,4,0,43,2,10.75,13,4,4,0,0,1
Rashid Khan,793463,4,0,13,2,3.25,16,0,1,0,0,1
Ben Laughlin,315623,3.1,0,39,0,12.31,2,4,1,1,1,1
Cameron Valente,605576,3,0,23,1,7.66,6,2,0,0,0,1
