Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Chris Green,787073,3,0,19,0,6.33,6,1,0,0,0,0
Fawad Ahmed,240609,4,0,27,1,6.75,10,2,1,0,0,0
Mitchell McClenaghan,319439,3.2,0,32,0,9.60,6,4,0,1,2,0
Gurinder Sandhu,499660,4,1,48,1,12.00,8,3,4,2,0,0
Arjun Nair,901157,2,0,24,0,12.00,3,1,2,2,0,0
Shane Watson,8180,3.4,0,35,1,9.54,5,4,1,0,0,0
Clive Rose,288285,4,0,32,0,8.00,10,4,1,0,0,1
Tymal Mills,459257,4,0,46,1,11.50,5,4,2,1,0,1
Jofra Archer,669855,4,0,42,2,10.50,6,5,1,0,0,1
Cameron Boyce,326625,3,0,14,2,4.66,10,0,1,0,0,1
D'Arcy Short,308798,1,0,6,0,6.00,3,1,0,0,0,1
Dan Christian,4864,4,0,38,1,9.50,6,2,2,0,0,1
