Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Imad Wasim,227758,3,0,20,0,6.66,0,0,0
Mohammad Amir,290948,3,0,25,2,8.33,0,0,0
Sohail Khan,317252,3,0,23,2,7.66,0,0,0
Usman Shinwari,697279,3,0,25,2,8.33,0,1,0
Usama Mir,647667,3,0,28,0,9.33,1,0,0
Mohammad Irfan,429981,3,0,35,0,11.66,2,0,1
Mohammad Sami,41324,3,0,25,0,8.33,1,0,1
Rumman Raees,448243,2.5,0,18,0,6.35,1,0,1
Saeed Ajmal,42699,2,0,29,1,14.50,0,0,1
Shadab Khan,922943,3,0,13,3,4.33,1,0,1
Shane Watson,8180,1,0,5,0,5.00,0,0,1
