Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Southee,232364,4,0,16,0,4.00,15,1,0,2,0,0
Seth Rance,395057,3,0,29,0,9.66,5,4,0,0,0,0
Mitchell Santner,502714,4,1,12,3,3.00,14,0,0,0,0,0
Scott Kuggeleijn,539548,4,0,21,1,5.25,11,1,0,1,0,0
Todd Astle,213674,4,0,28,3,7.00,10,3,0,0,0,0
Colin de Grandhomme,55395,1,0,10,0,10.00,1,1,0,1,0,0
Lasith Malinga,49758,4,1,6,5,1.50,20,0,0,1,0,1
Akila Dananjaya,574178,4,0,28,2,7.00,12,3,1,1,0,1
Lakshan Sandakan,429738,4,0,33,1,8.25,11,0,3,3,0,1
Danushka Gunathilaka,345821,1,0,7,0,7.00,1,0,0,0,0,1
PWH de Silva,784379,3,0,12,1,4.00,10,0,0,0,0,1
