Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Glenn Maxwell,325026,3,0,22,0,7.33,7,1,1,0,0,0
Daniel Worrall,557298,4,0,23,4,5.75,12,2,0,1,0,0
Sandeep Lamichhane,960361,4,0,31,0,7.75,4,3,0,0,0,0
Adam Zampa,379504,4,0,31,1,7.75,9,0,3,0,0,0
Dwayne Bravo,51439,4,0,32,1,8.00,2,0,0,1,0,0
Marcus Stoinis,325012,1,0,10,0,10.00,0,0,0,1,0,0
James Faulkner,270484,3.5,0,46,0,12.00,7,4,2,0,0,1
Jofra Archer,669855,4,0,33,1,8.25,10,6,0,0,0,1
Riley Meredith,961713,4,0,23,0,5.75,12,2,0,1,0,1
Qais Ahmad,914171,4,0,33,3,8.25,11,3,2,0,0,1
D'Arcy Short,308798,2,0,18,0,9.00,1,0,1,0,0,1
Clive Rose,288285,1,0,4,0,4.00,2,0,0,0,0,1
