Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Imad Wasim,227758,4,1,9,1,2.25,17,0,0,0,0,0
Shaheen Shah Afridi,1072470,4,0,27,1,6.75,10,2,0,5,0,0
Usman Shinwari,697279,4,0,63,0,15.75,7,4,6,0,1,0
Hasan Ali,681305,4,0,48,0,12.00,3,2,3,1,0,0
Shadab Khan,922943,3,0,25,0,8.33,5,2,1,0,0,0
Fakhar Zaman,512191,1,0,12,0,12.00,2,1,1,0,0,0
Beuran Hendricks,379927,3,0,30,2,10.00,6,5,0,1,1,1
Chris Morris,439952,3,0,36,2,12.00,6,5,1,1,0,1
Lutho Sipamla,698143,4,0,23,0,5.75,5,1,0,1,0,1
Junior Dala,545467,2,0,25,0,12.50,3,5,0,1,0,1
Tabraiz Shamsi,379145,4,0,31,0,7.75,8,5,0,0,0,1
Andile Phehlukwayo,540316,4,0,36,3,9.00,5,3,1,1,0,1
