Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,4,0,34,1,8.50,13,3,2,1,0,0
Sandeep Sharma,438362,3,0,20,1,6.66,8,1,1,1,0,0
Mohammad Nabi,25913,4,0,13,1,3.25,12,0,0,0,0,0
Yusuf Pathan,32498,1,0,8,0,8.00,1,1,0,0,0,0
Siddarth Kaul,326017,4,0,34,2,8.50,10,1,3,0,1,0
Rashid Khan,793463,4,0,27,1,6.75,13,2,1,1,0,0
Jason Behrendorff,272477,4,0,28,1,7.00,11,4,0,0,0,1
Jasprit Bumrah,625383,3,0,16,1,5.33,9,0,1,0,0,1
Rahul Chahar,1064812,4,0,21,2,5.25,13,3,0,1,0,1
Alzarri Joseph,670031,3.4,1,12,6,3.27,16,1,0,2,0,1
Krunal Pandya,471342,2,0,9,0,4.50,4,0,0,0,0,1
Hardik Pandya,625371,1,0,7,0,7.00,0,0,0,0,0,1
