Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mashrafe Mortaza,56007,8,1,37,0,4.62,30,3,2,0,0,0
Mohammad Saifuddin,629070,10,1,72,3,7.20,31,4,4,6,0,0
Mustafizur Rahman,330902,9,0,59,3,6.55,25,4,1,5,0,0
Mehidy Hasan Miraz,629063,9,0,57,0,6.33,17,3,1,1,0,0
Mosaddek Hossain,550133,6,0,36,0,6.00,14,2,1,0,0,0
Shakib Al Hasan,56143,8,0,54,2,6.75,20,4,2,0,0,0
Sheldon Cottrell,495551,10,0,65,0,6.50,30,5,2,3,0,1
Jason Holder,391485,9,0,62,0,6.88,20,8,0,1,0,1
Andre Russell,276298,6,0,42,1,7.00,16,3,1,1,0,1
Shannon Gabriel,446101,8.3,0,78,0,9.17,15,7,3,2,0,1
Oshane Thomas,914567,6,0,52,1,8.66,14,7,0,5,0,1
Chris Gayle,51880,2,0,22,0,11.00,2,2,0,1,0,1
