Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Santner,502714,4,0,18,0,4.50,13,2,0,0,0,0
Jacob Duffy,547766,4,0,33,4,8.25,14,2,3,1,0,0
Scott Kuggeleijn,539548,4,0,27,3,6.75,11,4,0,0,0,0
Ish Sodhi,559066,4,0,37,1,9.25,7,1,3,0,0,0
Blair Tickner,854909,4,0,35,1,8.75,9,2,2,2,0,0
Shaheen Shah Afridi,1072470,4,0,27,2,6.75,13,1,2,2,0,1
Imad Wasim,227758,2,0,14,0,7.00,6,1,1,0,0,1
Haris Rauf,1161606,4,0,29,3,7.25,9,4,0,1,0,1
Faheem Ashraf,681117,3,0,18,0,6.00,7,2,0,0,0,1
Wahab Riaz,43590,3.5,0,45,0,11.73,7,5,2,0,0,1
Shadab Khan,922943,2,0,22,0,11.00,0,1,1,0,0,1
