Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Imad Wasim,227758,4,0,22,1,5.50,11,2,0,0,0,0
Mohammad Amir,290948,4,1,34,1,8.50,11,2,1,7,0,0
Waqas Maqsood,533561,4,0,47,1,11.75,4,8,0,0,0,0
Dan Christian,4864,3,0,28,1,9.33,3,2,1,0,0,0
Arshad Iqbal,1130463,4,0,36,2,9.00,6,3,1,1,1,0
Mohammad Nabi,25913,1,0,15,0,15.00,0,1,1,0,0,0
Sohail Khan,317252,3.5,0,48,1,12.52,6,6,2,2,0,1
Shahnawaz Dhani,1203995,3,0,28,2,9.33,8,6,0,0,0,1
Carlos Brathwaite,457249,4,0,32,0,8.00,6,3,0,2,0,1
Usman Qadir,348152,3,0,26,0,8.66,5,4,0,0,0,1
Shahid Afridi,42639,3,0,32,0,10.66,4,2,2,0,0,1
Khushdil Shah,716733,2,0,28,0,14.00,1,2,2,0,0,1
