Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Southee,232364,4,0,32,0,8.00,9,3,1,0,0,0
Trent Boult,277912,4,0,27,2,6.75,11,3,0,1,0,0
Mitchell Santner,502714,4,0,16,1,4.00,13,1,0,0,0,0
Kyle Jamieson,625960,4,0,49,0,12.25,9,2,5,2,0,0
Ish Sodhi,559066,4,0,32,3,8.00,9,3,1,0,0,0
Ashton Agar,505120,4,0,11,2,2.75,17,1,0,0,0,1
Riley Meredith,961713,3,0,20,0,6.66,8,3,0,1,0,1
Jhye Richardson,774223,2,0,16,0,8.00,5,3,0,0,0,1
Adam Zampa,379504,4,0,24,2,6.00,8,2,0,1,0,1
Kane Richardson,272262,2.5,0,19,3,6.70,8,1,1,1,0,1
Glenn Maxwell,325026,3,0,14,2,4.66,8,1,0,1,0,1
