Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mark Wood,351588,8,1,32,1,4.00,32,3,0,1,0,0
David Willey,308251,8,0,41,1,5.12,24,5,0,0,0,0
Moeen Ali,8917,10,1,43,3,4.30,39,3,2,0,0,0
Adil Rashid,244497,10,0,36,2,3.60,31,1,0,1,0,0
Joe Root,303669,3,0,20,0,6.66,6,0,1,1,0,0
Liam Plunkett,19264,8,0,42,3,5.25,30,5,1,1,0,0
Billy Stanlake,533042,10,1,44,2,4.40,39,7,0,0,0,1
Michael Neser,376169,8,1,46,2,5.75,30,7,1,0,0,1
Kane Richardson,272262,9,1,49,1,5.44,34,9,0,0,0,1
Andrew Tye,459508,10,1,42,2,4.20,38,5,0,2,0,1
Ashton Agar,505120,5,0,28,0,5.60,12,3,0,0,0,1
Glenn Maxwell,325026,2,0,9,0,4.50,6,1,0,0,0,1
