Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Adam Zampa,379504,3,0,17,1,5.66,6,1,0,0,0,0
Glenn Maxwell,325026,4,0,27,1,6.75,10,2,1,0,0,0
Scott Boland,446548,2,0,17,0,8.50,5,3,0,0,0,0
Sandeep Lamichhane,960361,4,0,18,2,4.50,11,1,0,0,0,0
Jackson Coleman,393055,3,0,18,3,6.00,8,1,0,1,0,0
Dwayne Bravo,51439,4,0,28,2,7.00,10,3,0,1,0,0
Steve O'Keefe,7069,4,0,22,2,5.50,12,1,0,1,0,1
Ben Dwarshuis,679567,3.5,0,26,3,6.78,11,2,1,1,0,1
Joe Denly,12454,2,0,19,0,9.50,1,2,0,0,0,1
Sean Abbott,398666,3,0,27,0,9.00,5,4,0,0,0,1
Tom Curran,550235,1,0,14,0,14.00,3,2,1,0,0,1
Greg West,588906,1,0,23,0,23.00,0,3,1,2,0,1
