Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Starc,311592,8.3,2,29,4,3.41,35,3,0,1,0,0
Josh Hazlewood,288284,10,0,40,1,4.00,27,1,0,0,0,0
Pat Cummins,489889,8,1,22,1,2.75,32,1,0,2,0,0
Travis Head,530011,8,0,33,1,4.12,27,0,2,0,0,0
Moises Henriques,5961,5,0,30,1,6.00,16,3,1,0,0,0
Adam Zampa,379504,4,1,13,2,3.25,15,1,0,0,0,0
Glenn Maxwell,325026,1,0,9,0,9.00,2,0,1,0,0,0
Mustafizur Rahman,330902,5,0,27,0,5.40,19,3,0,0,0,1
Mashrafe Mortaza,56007,6,0,30,0,5.00,16,2,0,1,0,1
Rubel Hossain,300619,4,0,21,1,5.25,11,1,0,0,0,1
Mehidy Hasan Miraz,629063,1,0,4,0,4.00,2,0,0,0,0,1
