Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Lasith Malinga,49758,10,0,66,1,6.60,28,8,0,3,0,0
Dushmantha Chameera,552152,10,2,43,1,4.30,34,3,1,1,0,0
Thisara Perera,233514,9,0,55,5,6.11,26,5,1,0,0,0
Akila Dananjaya,574178,10,0,39,2,3.90,35,1,1,3,0,0
Dhananjaya de Silva,465793,5,0,22,0,4.40,11,0,0,0,0,0
Shehan Jayasuriya,422965,6,0,22,1,3.66,20,2,0,0,0,0
Mujeeb Ur Rahman,974109,9,1,32,2,3.55,33,2,0,1,0,1
Aftab Alam,440963,7,0,34,0,4.85,23,4,0,0,0,1
Gulbadin Naib,352048,8,0,29,2,3.62,31,2,1,0,0,1
Mohammad Nabi,25913,10,1,30,2,3.00,39,1,0,1,0,1
Rashid Khan,793463,7.2,0,26,2,3.54,24,1,0,0,0,1
