Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sohail Khan,317252,4,0,42,0,10.50,9,3,3,0,0,0
Naseem Shah,1158088,4,0,23,2,5.75,13,2,1,1,0,0
Tymal Mills,459257,4,0,34,2,8.50,12,1,3,1,1,0
Mohammad Hasnain,1158100,3,0,33,1,11.00,5,3,2,1,0,0
Mohammad Nawaz,348148,2,0,18,0,9.00,4,0,2,0,0,0
Ben Cutting,230371,3,0,34,1,11.33,3,4,1,0,0,0
Rumman Raees,448243,4,0,34,0,8.50,8,1,2,2,1,1
Muhammad Musa,1072472,3,0,24,0,8.00,11,4,1,0,0,1
Faheem Ashraf,681117,4,0,46,2,11.50,8,8,1,0,0,1
Shadab Khan,922943,3,0,33,1,11.00,6,3,2,1,0,1
Ahmed Safi Abdullah,800983,3,0,17,2,5.66,5,1,0,0,0,1
Amad Butt,717373,2.4,0,31,0,11.62,3,2,2,0,0,1
