Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Starc,311592,9,0,63,1,7.00,27,4,3,1,1,0
Josh Hazlewood,288284,9,0,51,0,5.66,26,7,0,1,0,0
Mitchell Marsh,272450,7,0,24,2,3.42,27,3,0,0,0,0
Andrew Tye,459508,9.4,0,46,5,4.75,30,2,1,4,0,0
Adam Zampa,379504,10,0,46,1,4.59,24,1,0,1,0,0
Glenn Maxwell,325026,3,0,23,0,7.66,9,1,2,0,0,0
David Willey,308251,9,1,37,0,4.11,34,3,0,2,0,1
Tom Curran,550235,9.2,0,35,5,3.75,39,4,0,1,0,1
Moeen Ali,8917,10,0,55,3,5.50,28,2,2,0,0,1
Adil Rashid,244497,10,0,55,1,5.50,31,4,2,0,0,1
Jake Ball,414990,10,0,58,0,5.80,32,6,2,1,0,1
