Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ben Dwarshuis,679567,4,0,36,1,9.00,11,3,1,3,0,0
Johan Botha,44149,2,0,15,0,7.50,4,2,0,0,0,0
Carlos Brathwaite,457249,4,0,31,2,7.75,8,3,0,2,0,0
Sean Abbott,398666,2,0,29,0,14.50,3,3,2,1,0,0
Joe Denly,12454,3,0,19,1,6.33,6,0,1,0,0,0
Nathan Lyon,272279,4,0,35,1,8.75,4,2,1,0,0,0
Moises Henriques,5961,1,0,14,0,14.00,3,2,1,0,0,0
James Faulkner,270484,3,0,35,1,11.66,7,7,0,0,0,1
Daniel Worrall,557298,3,0,39,0,13.00,7,3,3,2,0,1
Michael Beer,307495,3,0,29,0,9.66,6,3,1,1,0,1
John Hastings,228622,3.3,0,27,2,7.71,9,4,0,1,0,1
Evan Gulbis,381183,3,0,22,2,7.33,6,2,0,1,0,1
Liam Bowe,1076852,2,0,36,0,18.00,0,1,4,0,0,1
