Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jason Holder,391485,4,0,26,1,6.50,12,4,0,0,0,0
Ben Dwarshuis,679567,4,0,47,1,11.75,9,1,5,1,0,0
Carlos Brathwaite,457249,4,0,26,0,6.50,15,2,2,0,0,0
Dan Christian,4864,3,0,45,0,15.00,4,3,4,1,1,0
Steve O'Keefe,7069,2,0,13,2,6.50,4,0,1,0,0,0
Benjamin Manenti,1065115,1,0,5,0,5.00,1,0,0,0,0,0
Gurinder Sandhu,499660,2,0,28,1,14.00,3,1,2,2,0,0
Billy Stanlake,533042,4,0,41,1,10.25,10,4,3,0,0,1
Nathan Coulter-Nile,261354,3,0,14,2,4.66,11,2,0,0,0,1
Liam Hatcher,901155,4,0,33,3,8.25,11,2,2,2,0,1
Zahir Khan,712219,3,0,23,0,7.66,6,2,1,0,0,1
Adam Zampa,379504,4,0,47,2,11.75,5,2,4,0,0,1
Glenn Maxwell,325026,1.5,0,24,1,13.09,3,2,2,0,0,1
