Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,4,0,29,2,7.25,9,1,1,3,0,0
Mohammad Nabi,25913,4,0,13,1,3.25,15,1,0,0,0,0
Mohammed Siraj,940973,3,0,32,0,10.66,6,3,1,3,0,0
Siddarth Kaul,326017,4,0,24,3,6.00,8,1,0,0,0,0
Rashid Khan,793463,4,0,22,1,5.50,11,1,1,0,0,0
Moises Henriques,5961,1,0,15,0,15.00,0,3,0,0,0,0
Harbhajan Singh,29264,4,0,23,0,5.75,8,2,0,0,0,1
Mitchell McClenaghan,319439,4,0,26,1,6.50,8,2,0,1,0,1
Lasith Malinga,49758,4,0,34,1,8.50,5,3,0,1,0,1
Jasprit Bumrah,625383,3.2,1,23,1,6.90,9,3,0,0,0,1
Karn Sharma,30288,2,0,19,0,9.50,6,1,2,0,0,1
Hardik Pandya,625371,1,0,13,0,13.00,1,2,0,0,0,1
