Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Amir,290948,8,1,34,0,4.25,31,2,1,2,1,0
Faheem Ashraf,681117,6,1,29,1,4.83,24,3,1,0,0,0
Rumman Raees,448243,10,0,51,3,5.09,32,5,0,1,1,0
Hasan Ali,681305,10,0,59,3,5.90,28,7,0,1,0,0
Shadab Khan,922943,10,0,51,2,5.09,22,3,0,0,0,0
Shoaib Malik,42657,6,0,31,0,5.16,11,2,0,0,0,0
Tim Southee,232364,7,3,19,0,2.71,33,3,0,1,0,1
Trent Boult,277912,7.2,1,17,5,2.31,35,2,0,1,0,1
Colin Munro,232359,7,1,10,2,1.42,32,0,0,0,0,1
Lockie Ferguson,493773,6,0,28,2,4.66,24,2,1,3,0,1
