Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Mohammad Irfan,429981,4,0,37,0,9.25,0,0,0
Mohammad Sami,41324,4,0,28,2,7.00,1,0,0
Rumman Raees,448243,4,0,29,1,7.25,1,0,0
Shadab Khan,922943,4,0,19,0,4.75,0,0,0
Shane Watson,8180,3,0,22,2,7.33,0,0,0
Zohaib Khan,43872,1,0,13,0,13.00,0,0,0
Anwar Ali,232491,4,0,27,0,6.75,2,0,1
Umar Gul,43524,4,0,34,1,8.50,0,0,1
Thisara Perera,233514,3.1,0,40,1,12.63,0,0,1
Mohammad Nawaz,348148,4,0,18,2,4.50,0,0,1
Hassan Khan,959789,4,0,24,1,6.00,0,0,1
