Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Deepak Chahar,447261,4,0,25,2,6.25,16,3,1,1,0,0
Shardul Thakur,475281,4,0,40,0,10.00,8,4,2,1,0,0
Ravindra Jadeja,234675,4,0,29,2,7.25,8,0,2,0,0,0
Dwayne Bravo,51439,4,0,34,2,8.50,7,5,0,0,0,0
Imran Tahir,40618,4,0,31,1,7.75,7,1,2,0,0,0
Dale Steyn,47492,4,0,29,2,7.25,8,2,1,0,0,1
Navdeep Saini,700167,4,0,24,1,6.00,15,2,1,0,1,1
Umesh Yadav,376116,4,0,47,2,11.75,11,4,4,1,0,1
Pawan Negi,530773,1,0,7,0,7.00,2,1,0,0,0,1
Marcus Stoinis,325012,3,0,20,0,6.66,8,1,1,1,0,1
Yuzvendra Chahal,430246,4,0,24,1,6.00,7,0,1,0,0,1
