Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Lasith Malinga,49758,4,0,40,0,10.00,5,4,1,1,0,0
Angelo Mathews,49764,3,0,38,0,12.66,4,5,1,1,0,0
Dhananjaya de Silva,465793,1,0,13,0,13.00,1,1,1,0,0,0
Lahiru Kumara,784375,4,0,46,1,11.50,4,6,1,1,0,0
PWH de Silva,784379,4,0,27,1,6.75,7,1,1,0,0,0
Lakshan Sandakan,429738,4,0,35,3,8.75,5,3,1,0,0,0
Jasprit Bumrah,625383,2,1,5,1,2.50,9,0,0,1,0,1
Shardul Thakur,475281,3,0,19,2,6.33,11,2,1,1,0,1
Navdeep Saini,700167,3.5,0,28,3,7.30,13,5,0,2,0,1
Washington Sundar,719715,4,0,37,2,9.25,8,1,3,0,0,1
Yuzvendra Chahal,430246,3,0,33,0,11.00,2,2,2,0,0,1
