Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tom Curran,550235,9,1,38,0,4.22,32,3,0,3,0,0
Saqib Mahmood,643885,5,1,17,1,3.40,23,3,0,1,0,0
Chris Jordan,288992,9,0,59,0,6.55,27,2,4,4,0,0
Joe Root,303669,7,0,42,0,6.00,17,4,1,0,0,0
Moeen Ali,8917,10,0,42,1,4.20,33,3,1,0,0,0
Adil Rashid,244497,10,0,51,3,5.09,27,3,1,0,0,0
Lungi Ngidi,542023,9,2,63,3,7.00,32,8,2,4,0,1
Beuran Hendricks,379927,10,0,59,3,5.90,35,5,3,2,0,1
Lutho Sipamla,698143,9.2,1,42,1,4.50,35,6,0,1,0,1
Tabraiz Shamsi,379145,10,0,58,1,5.80,31,4,3,0,0,1
JJ Smuts,280490,3,0,12,0,4.00,11,1,0,0,0,1
Andile Phehlukwayo,540316,2,0,23,0,11.50,3,0,1,5,0,1
