Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
James Faulkner,270484,1,0,7,0,7.00,4,1,0,0,1,0
Michael Beer,307495,4,0,21,2,5.25,7,0,0,0,0,0
Scott Boland,446548,3,0,48,1,16.00,3,5,3,1,0,0
John Hastings,228622,3,0,48,0,16.00,6,5,3,1,1,0
Marcus Stoinis,325012,4,0,38,3,9.50,9,2,2,0,1,0
Adam Zampa,379504,3,0,24,0,8.00,2,1,0,0,1,0
Evan Gulbis,381183,1,0,9,0,9.00,3,0,1,0,0,0
Glenn Maxwell,325026,1,0,8,0,8.00,0,0,0,0,0,0
Josh Lalor,272385,4,0,34,1,8.50,7,3,1,0,0,1
Mark Steketee,555853,4,0,39,1,9.75,7,2,1,4,0,1
Brendan Doggett,931603,3,0,27,1,9.00,6,1,1,0,0,1
Shadab Khan,922943,4,0,41,2,10.25,8,1,4,0,0,1
Mitchell Swepson,590326,4,0,26,0,6.50,7,0,1,1,1,1
Ben Cutting,230371,1,0,22,0,22.00,1,2,2,0,0,1
