Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Amir,290948,9.2,0,47,3,5.03,32,5,0,1,0,0
Junaid Khan,259551,8,0,40,2,5.00,31,5,0,3,0,0
Imad Wasim,227758,10,0,37,2,3.70,33,0,0,2,0,0
Hasan Ali,681305,7,0,29,1,4.14,29,4,0,0,0,0
Mohammad Hafeez,41434,10,0,45,0,4.50,28,2,1,1,0,0
Shoaib Malik,42657,4,0,15,1,3.75,10,0,0,0,0,0
Mitchell Starc,311592,10,1,45,2,4.50,40,5,0,2,0,1
Josh Hazlewood,288284,10,2,32,0,3.20,45,3,1,1,0,1
Pat Cummins,489889,10,1,48,0,4.80,40,6,0,1,0,1
James Faulkner,270484,9,0,35,2,3.88,35,3,0,0,0,1
Travis Head,530011,2.4,0,23,0,8.62,7,4,0,1,0,1
Mitchell Marsh,272450,6,0,32,0,5.33,24,4,0,2,0,1
