Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Stuart Binny,27223,2,0,17,0,8.50,4,3,0,0,0,0
Parvez Rasool,378496,3,0,37,0,12.33,3,5,1,0,0,0
Chris Jordan,288992,4,0,43,1,10.75,7,2,3,1,0,0
Shane Watson,8180,4,0,24,3,6.00,13,2,1,2,0,0
Varun Aaron,360911,3,0,31,0,10.33,5,4,1,0,0,0
Yuzvendra Chahal,430246,4,0,38,1,9.50,8,4,1,3,0,0
Ashok Dinda,227712,3.3,0,26,0,7.42,6,2,0,0,0,1
RP Singh,35280,4,0,37,1,9.25,10,0,4,0,1,1
Thisara Perera,233514,3,0,40,0,13.33,3,5,2,0,0,1
Adam Zampa,379504,4,0,35,2,8.75,8,3,2,0,0,1
Rajat Bhatia,26907,4,0,45,0,11.25,4,3,3,0,0,1
Ravichandran Ashwin,26421,1,0,7,0,7.00,2,1,0,0,0,1
