Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Trent Boult,277912,4,0,36,0,9.00,10,6,0,0,0,0
Umesh Yadav,376116,4,0,33,4,8.25,11,2,2,3,0,0
Chris Woakes,247235,3,0,30,2,10.00,6,5,0,2,0,0
Sunil Narine,230558,4,0,19,1,4.75,14,0,0,3,0,0
Piyush Chawla,32966,3,0,36,1,12.00,6,3,3,0,0,0
Colin de Grandhomme,55395,2,0,15,1,7.50,8,1,1,0,2,0
Sandeep Sharma,438362,3,0,28,0,9.33,8,4,1,1,0,1
Ishant Sharma,236779,2,0,16,0,8.00,7,3,0,2,0,1
Glenn Maxwell,325026,1,0,18,0,18.00,0,4,0,0,0,1
Varun Aaron,360911,2,0,23,1,11.50,4,1,2,2,0,1
Mohit Sharma,537119,3,0,30,0,10.00,3,3,1,0,0,1
Axar Patel,554691,4,0,36,1,9.00,2,4,0,0,0,1
Marcus Stoinis,325012,1.3,0,14,0,9.33,3,1,1,0,0,1
