Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
James Pattinson,272465,4,0,30,1,7.50,11,3,1,0,0,0
Mujeeb Ur Rahman,974109,4,0,10,2,2.50,16,0,0,2,0,0
Brendan Doggett,931603,4,0,23,1,5.75,10,1,0,3,0,0
Josh Lalor,272385,4,0,25,0,6.25,9,0,1,0,1,0
Ben Cutting,230371,4,0,42,2,10.50,4,4,1,1,0,0
Jason Behrendorff,272477,4,0,28,1,7.00,8,2,1,0,0,1
Nathan Coulter-Nile,261354,4,0,25,3,6.25,12,4,0,0,0,1
Jhye Richardson,774223,4,0,50,1,12.50,10,7,2,1,0,1
Ashton Agar,505120,3,0,19,0,6.33,9,1,1,2,0,1
Andrew Tye,459508,3.2,0,11,0,3.30,12,1,0,0,0,1
