Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Matt Renshaw,722303,2,0,15,0,7.50,3,0,1,0,0,0
Mujeeb Ur Rahman,974109,4,0,18,1,4.50,12,0,0,2,0,0
Josh Lalor,272385,4,0,34,1,8.50,6,4,0,0,0,0
Brendan Doggett,931603,4,0,30,2,7.50,10,2,1,3,0,0
Mitchell Swepson,590326,4,0,26,2,6.50,8,0,1,0,0,0
Ben Cutting,230371,2,0,10,2,5.00,4,0,0,0,0,0
Nic Maddinson,333780,1,0,9,0,9.00,3,2,0,0,0,1
Jackson Bird,215152,2,0,17,0,8.50,5,3,0,1,0,1
Adam Zampa,379504,4,1,17,1,4.25,12,1,0,0,0,1
Marcus Stoinis,325012,4,0,21,4,5.25,10,2,0,1,0,1
Tom O'Connell,1159591,2,0,15,0,7.50,2,1,0,0,0,1
Glenn Maxwell,325026,2,0,14,1,7.00,3,1,0,1,0,1
Dwayne Bravo,51439,4,0,25,1,6.25,9,2,0,1,0,1
Liam Plunkett,19264,1,0,8,0,8.00,1,1,0,0,0,1
