Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Umesh Yadav,376116,4,0,36,1,9.00,10,7,0,0,0,0
Khaleel Ahmed,942645,4,1,16,1,4.00,16,2,0,1,0,0
Jasprit Bumrah,625383,4,0,27,1,6.75,9,3,0,0,0,0
Krunal Pandya,471342,4,0,15,1,3.75,16,0,1,2,0,0
Kuldeep Yadav,559235,4,0,13,3,3.25,15,1,0,0,0,0
Oshane Thomas,914567,4,0,21,2,5.25,17,2,1,1,0,1
Keemo Paul,677081,3.5,0,30,0,7.82,7,3,0,2,0,1
Carlos Brathwaite,457249,4,1,11,2,2.75,18,1,0,1,0,1
Khary Pierre,581160,4,0,16,1,4.00,12,1,0,0,0,1
Kieron Pollard,230559,1,0,12,0,12.00,3,3,0,0,0,1
Fabian Allen,670013,1,0,11,0,11.00,0,1,0,0,0,1
