Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
John Nyumbu,55666,3,0,32,0,10.66,9,2,3,0,0,0
Kyle Jarvis,332996,2,0,9,1,4.50,6,0,0,0,0,0
Blessing Muzarabani,827051,4,0,46,0,11.50,5,2,3,0,0,0
Chamu Chibhabha,55354,3,0,29,1,9.66,4,0,2,1,0,0
Tendai Chisoro,235519,4,0,28,2,7.00,13,3,0,1,0,0
Solomon Mire,290462,3,0,29,0,9.66,6,1,1,2,0,0
Ryan Burl,495964,1,0,8,0,8.00,1,1,0,0,0,0
Mohammad Nawaz,348148,4,0,11,2,2.75,14,0,0,0,0,1
Usman Shinwari,697279,3,0,11,2,3.66,10,1,0,0,0,1
Faheem Ashraf,681117,3,0,23,0,7.66,7,1,1,1,0,1
Hasan Ali,681305,2,0,19,2,9.50,8,1,2,2,0,1
Shadab Khan,922943,4,0,29,1,7.25,7,0,1,0,0,1
Hussain Talat,628240,1,0,11,0,11.00,1,1,0,0,0,1
Mohammad Hafeez,41434,0.5,0,3,2,3.60,3,0,0,0,0,1
