Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Taskin Ahmed,538506,3,0,40,1,13.33,6,2,3,2,0,0
Mustafizur Rahman,330902,4,0,48,3,12.00,6,4,2,3,1,0
Rubel Hossain,300619,4,0,45,0,11.25,8,6,2,0,0,0
Mehidy Hasan Miraz,629063,4,0,31,0,7.75,7,3,1,0,0,0
Nazmul Islam,446810,2,0,20,0,10.00,1,0,1,0,0,0
Soumya Sarkar,436677,1,0,11,0,11.00,3,2,0,2,0,0
Mahmudullah,56025,2,0,15,2,7.50,3,0,1,0,0,0
Dushmantha Chameera,552152,4,0,44,1,11.00,5,3,2,1,0,1
Akila Dananjaya,574178,3,0,36,0,12.00,7,3,3,1,0,1
Nuwan Pradeep,324358,4,0,37,2,9.25,9,2,3,0,0,1
Danushka Gunathilaka,345821,2,0,22,0,11.00,5,3,1,0,0,1
Thisara Perera,233514,3.4,0,36,1,9.81,7,2,1,3,1,1
Jeevan Mendis,49700,2,0,25,0,12.50,1,2,1,0,0,1
Dasun Shanaka,437316,1,0,12,0,12.00,2,1,1,0,0,1
