Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Aiden Markram,600498,10,0,48,2,4.80,30,3,1,0,0,0
Beuran Hendricks,379927,7,0,38,0,5.42,23,4,0,5,1,0
Lutho Sipamla,698143,6,0,50,0,8.33,14,4,2,1,1,0
Daryn Dupavillon,501907,5,0,30,0,6.00,11,3,0,0,0,0
Andile Phehlukwayo,540316,4,0,37,1,9.25,5,2,2,1,0,0
Keshav Maharaj,267724,10,1,45,3,4.50,32,3,1,2,0,0
JJ Smuts,280490,8,0,67,1,8.37,13,3,4,0,0,0
Shaheen Shah Afridi,1072470,9.3,0,58,3,6.10,30,5,2,0,2,1
Hasan Ali,681305,10,0,76,1,7.60,30,8,3,1,1,1
Haris Rauf,1161606,9,1,45,2,5.00,25,3,0,1,0,1
Usman Qadir,348152,9,0,48,1,5.33,24,4,1,0,0,1
Mohammad Nawaz,348148,7,0,34,3,4.85,18,3,0,0,0,1
Faheem Ashraf,681117,5,0,30,0,6.00,16,3,1,0,0,1
