Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Rubel Hossain,300619,6,1,32,1,5.33,24,3,1,0,0,0
Abu Hider,550137,9,1,50,2,5.55,32,7,0,1,0,0
Mehidy Hasan Miraz,629063,8,0,21,0,2.62,30,1,0,0,0,0
Mashrafe Mortaza,56007,8,0,67,0,8.37,15,8,0,0,1,0
Shakib Al Hasan,56143,10,1,42,4,4.20,29,3,0,0,0,0
Mosaddek Hossain,550133,4,0,18,0,4.50,12,1,0,0,0,0
Mominul Haque,373696,3,0,15,0,5.00,7,1,0,0,0,0
Mahmudullah,56025,2,0,5,0,2.50,7,0,0,0,0,0
Aftab Alam,440963,5,1,11,1,2.20,24,0,0,1,0,1
Mujeeb Ur Rahman,974109,8.1,1,22,2,2.69,31,0,0,0,0,1
Gulbadin Naib,352048,6,0,30,2,5.00,16,1,0,0,0,1
Mohammad Nabi,25913,10,1,24,1,2.40,42,1,0,2,0,1
Samiullah Shinwari,318339,2,0,12,0,6.00,5,1,0,0,0,1
Rashid Khan,793463,9,3,13,2,1.44,44,1,0,0,0,1
Rahmat Shah,533956,2,1,7,1,3.50,9,1,0,0,0,1
