Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bjorn Fortuin,553249,3,0,19,2,6.33,6,2,0,1,0,0
Kagiso Rabada,550215,4,0,39,3,9.75,10,4,1,4,0,0
Beuran Hendricks,379927,4,0,14,2,3.50,13,0,0,1,0,0
Andile Phehlukwayo,540316,4,0,28,0,7.00,9,4,0,0,0,0
Tabraiz Shamsi,379145,4,0,23,1,5.75,12,0,2,0,0,0
Dwaine Pretorius,327830,1,0,8,0,8.00,3,0,1,0,0,0
Washington Sundar,719715,4,0,27,0,6.75,11,3,1,0,0,1
Deepak Chahar,447261,3,0,15,0,5.00,10,2,0,1,0,1
Navdeep Saini,700167,2,0,25,0,12.50,4,2,2,0,0,1
Krunal Pandya,471342,3.5,0,40,0,10.43,2,2,2,1,0,1
Hardik Pandya,625371,2,0,23,1,11.50,5,3,1,2,0,1
Ravindra Jadeja,234675,2,0,8,0,4.00,5,0,0,0,0,1
