Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Mohammad Nawaz,348148,4,0,24,1,6.00,0,0,0
Sohail Tanvir,43265,4,0,38,0,9.50,1,0,0
Mohammad Hasnain,1158100,4,0,34,1,8.50,1,0,0
Dwayne Bravo,51439,4,0,41,1,10.25,1,0,0
Fawad Ahmed,240609,4,0,25,1,6.25,0,0,0
Hasan Ali,681305,3,0,23,0,7.66,0,0,1
Sameen Gul,922947,4,0,34,1,8.50,0,0,1
Umaid Asif,429122,4,0,46,1,11.50,1,0,1
Wahab Riaz,43590,3.4,0,37,0,10.09,2,1,1
Liam Dawson,211855,2,0,17,0,8.50,0,0,1
Kieron Pollard,230559,1,0,6,0,6.00,1,0,1
