Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shakib Al Hasan,56143,3,0,28,1,9.33,1,1,1,0,0,0
Mehidy Hasan Miraz,629063,4,0,31,2,7.75,5,1,1,0,0,0
Rubel Hossain,300619,4,0,34,1,8.50,8,4,0,3,1,0
Taskin Ahmed,538506,2,0,21,0,10.50,2,1,1,0,0,0
Shafiul Islam,288305,2,0,33,0,16.50,2,5,1,1,0,0
Mohammad Saifuddin,629070,2,0,20,0,10.00,2,3,0,0,0,0
Mahmudullah,56025,3,0,23,0,7.66,2,1,0,0,0,0
Dane Paterson,327947,4,0,29,2,7.25,11,3,0,1,0,1
Beuran Hendricks,379927,4,0,42,2,10.50,9,3,3,1,0,1
Robbie Frylinck,45204,4,0,33,2,8.25,10,6,0,1,0,1
Andile Phehlukwayo,540316,4,0,25,2,6.25,9,1,1,2,0,1
Jean-Paul Duminy,44932,1,0,15,0,15.00,2,0,1,1,0,1
Aaron Phangiso,46942,3,0,30,1,10.00,4,1,2,1,0,1
