Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Imad Wasim,227758,4,0,24,0,6.00,10,2,0,1,0,0
Faheem Ashraf,681117,3,0,31,0,10.33,4,2,2,0,0,0
Mohammad Hasnain,1158100,4,0,37,3,9.25,7,4,1,2,0,0
Mohammad Amir,290948,4,0,25,0,6.25,9,2,0,0,0,0
Shadab Khan,922943,4,0,35,1,8.75,10,3,2,0,0,0
Iftikhar Ahmed,480603,1,0,7,0,7.00,3,1,0,0,0,0
Kasun Rajitha,499594,4,0,20,1,5.00,13,2,0,0,0,1
Nuwan Pradeep,324358,3,0,21,3,7.00,8,3,0,1,0,1
Isuru Udana,328026,2.4,0,11,3,4.12,9,1,0,0,0,1
PWH de Silva,784379,4,0,20,2,5.00,8,1,0,0,0,1
Lakshan Sandakan,429738,4,0,24,0,6.00,5,1,0,1,0,1
