Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dale Steyn,47492,7,0,32,1,4.57,29,3,0,1,0,0
Lungi Ngidi,542023,5,1,22,1,4.40,20,4,0,0,0,0
Anrich Nortje,481979,8,0,57,3,7.12,27,3,4,2,0,0
Andile Phehlukwayo,540316,5.2,0,21,2,3.93,19,2,0,2,0,0
Tabraiz Shamsi,379145,10,0,34,1,3.40,40,2,0,3,0,0
Jean-Paul Duminy,44932,4,0,21,1,5.25,13,3,0,0,0,0
Dhananjaya de Silva,465793,10,1,41,3,4.09,37,4,1,0,0,1
Lasith Malinga,49758,7,0,38,0,5.42,24,5,0,1,0,1
Isuru Udana,328026,2,0,15,0,7.50,3,2,0,0,0,1
Kasun Rajitha,499594,5,0,32,1,6.40,13,4,0,1,0,1
Kamindu Mendis,784373,4,0,34,0,8.50,8,4,1,0,0,1
Oshada Fernando,366725,2,0,16,0,8.00,2,0,1,0,0,1
Thisara Perera,233514,2.5,0,13,0,4.58,7,1,0,0,0,1
