Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Chris Woakes,247235,2,1,4,0,2.00,10,0,0,0,0,0
Mark Wood,351588,10,1,58,0,5.80,29,7,1,1,0,0
Jake Ball,414990,10,1,82,1,8.19,24,12,1,0,0,0
Ben Stokes,311158,7,0,42,1,6.00,17,5,0,1,0,0
Liam Plunkett,19264,10,0,59,4,5.90,27,7,0,2,0,0
Moeen Ali,8917,8,1,40,0,5.00,24,0,2,1,0,0
Joe Root,303669,3,0,18,0,6.00,6,1,0,2,0,0
Mashrafe Mortaza,56007,10,0,56,1,5.60,30,8,0,0,0,1
Shakib Al Hasan,56143,8,0,62,0,7.75,16,5,2,1,0,1
Mustafizur Rahman,330902,9,0,51,0,5.66,22,3,1,0,0,1
Soumya Sarkar,436677,2,0,13,0,6.50,5,2,0,0,0,1
Mosaddek Hossain,550133,7.2,0,47,0,6.40,13,4,0,1,0,1
Rubel Hossain,300619,10,0,64,0,6.40,25,7,1,0,0,1
Sabbir Rahman,373538,1,0,13,1,13.00,1,1,1,0,0,1
