Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Umesh Yadav,376116,4,0,42,0,10.50,7,4,2,2,0,0
Navdeep Saini,700167,4,0,23,0,5.75,13,3,0,1,0,0
Mohammed Siraj,940973,4,0,54,1,13.50,5,5,4,0,0,0
Yuzvendra Chahal,430246,4,0,33,2,8.25,9,2,2,1,0,0
Moeen Ali,8917,4,0,19,1,4.75,10,1,0,1,0,0
Sam Curran,662973,3,0,31,0,10.33,4,5,0,0,0,1
Mohammed Shami,481896,4,0,43,1,10.75,5,6,1,0,0,1
Ravichandran Ashwin,26421,4,0,30,1,7.50,3,2,0,1,0,1
Murugan Ashwin,528067,4,0,24,0,6.00,10,3,0,0,0,1
Andrew Tye,459508,4,0,40,0,10.00,6,4,1,0,0,1
Sarfaraz Khan,642525,0.2,0,6,0,18.00,0,1,0,0,0,1
