Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Nuwan Kulasekara,49535,10,0,76,1,7.60,23,6,3,1,0,0
Suranga Lakmal,49619,7,0,54,2,7.71,15,4,2,3,0,0
Dhananjaya de Silva,465793,8,0,42,1,5.25,18,0,2,0,0,0
Chaturanga de Silva,345825,4,0,23,0,5.75,11,2,0,0,0,0
Lakshan Sandakan,429738,10,0,51,1,5.09,19,2,0,1,0,0
Sachith Pathirana,212756,4,0,19,1,4.75,12,0,1,0,0,0
Asela Gunaratne,360456,7,0,37,0,5.28,17,1,1,0,0,0
Kagiso Rabada,550215,8,0,47,1,5.87,24,5,0,3,0,1
Wayne Parnell,265564,6,0,34,2,5.66,20,5,0,0,0,1
Chris Morris,439952,6,0,27,1,4.50,22,4,0,0,0,1
Imran Tahir,40618,8.5,1,26,2,2.94,35,1,0,1,0,1
Andile Phehlukwayo,540316,4,0,21,1,5.25,13,2,0,1,0,1
Jean-Paul Duminy,44932,5,0,30,2,6.00,15,5,0,0,0,1
