Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Deepak Chahar,447261,4,0,36,0,9.00,10,4,2,0,0,0
Shardul Thakur,475281,4,0,18,2,4.50,14,2,0,1,0,0
Mitchell Santner,502714,4,0,30,1,7.50,8,1,1,2,0,0
Ravindra Jadeja,234675,4,0,49,0,12.25,6,5,3,1,0,0
Imran Tahir,40618,4,0,27,4,6.75,9,1,1,1,0,0
Prasidh Krishna,917159,4,0,30,0,7.50,11,5,0,1,0,1
Harry Gurney,244639,4,0,37,1,9.25,5,5,0,0,0,1
Andre Russell,276298,1,0,16,0,16.00,2,4,0,0,0,1
Sunil Narine,230558,4,1,19,2,4.75,12,2,0,1,0,1
Kuldeep Yadav,559235,3,0,28,0,9.33,5,1,2,0,0,1
Piyush Chawla,32966,3.4,0,32,2,8.72,8,4,1,0,0,1
