Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Nathan Coulter-Nile,261354,4,0,22,3,5.50,12,3,0,1,0,0
Chris Woakes,247235,4,0,31,1,7.75,5,4,0,0,0,0
Umesh Yadav,376116,4,0,53,1,13.25,7,7,3,0,0,0
Sunil Narine,230558,4,0,20,1,5.00,8,1,0,1,0,0
Kuldeep Yadav,559235,3,0,29,0,9.66,4,2,1,0,0,0
Colin de Grandhomme,55395,1,0,12,0,12.00,0,2,0,0,0,0
Zaheer Khan,30102,4,0,28,2,7.00,10,2,1,0,0,1
Pat Cummins,489889,4,0,39,2,9.75,6,6,0,1,0,1
Chris Morris,439952,4,0,30,1,7.50,6,3,0,0,0,1
Amit Mishra,31107,2.5,0,26,1,9.17,6,1,2,1,0,1
Mohammed Shami,481896,3,0,28,0,9.33,5,1,1,2,0,1
Angelo Mathews,49764,2,0,15,0,7.50,3,0,1,0,0,1
