Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Starc,311592,7,1,31,1,4.42,30,5,0,2,0,0
Pat Cummins,489889,8.2,0,40,3,4.80,36,6,1,1,1,0
Nathan Coulter-Nile,261354,8,1,36,0,4.50,33,4,1,2,0,0
Marcus Stoinis,325012,7,1,37,2,5.28,30,4,2,3,0,0
Adam Zampa,379504,8,0,60,3,7.50,19,5,3,0,0,0
Mujeeb Ur Rahman,974109,4.5,0,45,1,9.31,9,5,1,0,0,1
Hamid Hassan,311427,6,2,15,0,2.50,28,2,0,1,0,1
Dawlat Zadran,516561,5,0,32,0,6.40,17,3,1,1,1,1
Gulbadin Naib,352048,5,0,32,1,6.40,16,2,1,2,1,1
Mohammad Nabi,25913,6,0,32,0,5.33,18,1,0,2,0,1
Rashid Khan,793463,8,0,52,1,6.50,17,4,1,0,0,1
