Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Alzarri Joseph,670031,9,1,59,2,6.55,31,4,4,1,0,0
Romario Shepherd,677077,9,0,47,1,5.22,35,6,1,3,0,0
Roston Chase,391832,10,0,24,1,2.40,43,0,1,0,0,0
Keemo Paul,677081,10,2,44,3,4.40,37,3,1,3,0,0
Hayden Walsh,443263,7,0,51,0,7.28,20,4,3,0,0,0
Kieron Pollard,230559,5,0,20,0,4.00,13,0,0,1,0,0
Mujeeb Ur Rahman,974109,10,1,49,2,4.90,34,5,1,1,0,1
Yamin Ahmadzai,440968,8.4,1,49,0,5.65,28,7,0,3,0,1
Sharafuddin Ashraf,633362,10,0,57,1,5.70,30,5,2,0,0,1
Mohammad Nabi,25913,10,1,47,1,4.70,32,0,3,0,0,1
Rashid Khan,793463,10,0,46,1,4.59,26,1,1,0,0,1
